external_id	study
GTEX-WHSE-0011-R3A-SM-3P5ZM.3	BRAIN
GTEX-WHSE-0011-R4A-SM-3P5ZN.2	BRAIN
GTEX-WHSE-0011-R5A-SM-3P5ZO.2	BRAIN
GTEX-WHSE-0011-R5A-SM-3P5ZO.3	BRAIN
GTEX-WHSE-0011-R6A-SM-3P5ZP.2	BRAIN
GTEX-X4EP-3026-SM-3P5YP.3	BRAIN
GTEX-WHSE-0011-R6A-SM-3P5ZP.3	BRAIN
GTEX-WHSE-0011-R8A-SM-3P5Z1.2	BRAIN
GTEX-X4EP-0011-R1A-SM-3P624.2	BRAIN
GTEX-X4EP-0011-R1A-SM-3P624.3	BRAIN
GTEX-1IDJH-0011-R7a-SM-A9SM1.1	BRAIN
GTEX-1IKK5-0011-R1b-SM-CE6SQ.1	BRAIN
GTEX-1IKK5-2926-SM-ARU7Q.1	BRAIN
GTEX-1IOXB-3126-SM-CKZO1.1	BRAIN
GTEX-1J1OQ-3226-SM-A9G2Q.1	BRAIN
GTEX-1JJEA-0011-R6a-SM-EXUS1.1	BRAIN
GTEX-1JMLX-3026-SM-EV79Q.1	BRAIN
GTEX-1JMQK-0011-R2a-SM-EYYXQ.1	BRAIN
GTEX-1JMQL-2826-SM-ARU91.1	BRAIN
GTEX-1LB8K-0011-R2a-SM-EZ6MQ.1	BRAIN
GTEX-1LH75-0011-R2b-SM-EYYWQ.1	BRAIN
GTEX-1LVAO-0011-R2a-SM-EYYX1.1	BRAIN
GTEX-1M4P7-2726-SM-E9TJQ.1	BRAIN
GTEX-1OJC4-0011-R9a-SM-EZ6N1.1	BRAIN
GTEX-1PIIG-2726-SM-E76PQ.1	BRAIN
GTEX-N7MT-0011-R1a-SM-CNPO1.1	BRAIN
GTEX-OXRN-0011-R8A-SM-E9TI1.1	BRAIN
GTEX-RU72-0011-R11A-SM-CM2U1.1	BRAIN
GTEX-Y8DK-0011-R4A-SM-EXUR1.1	BRAIN
GTEX-Y8DK-0011-R8B-SM-EYYVQ.1	BRAIN
GTEX-1PPGY-3126-SM-EXUSR.1	BRAIN
GTEX-1R9PO-2926-SM-EVYBR.1	BRAIN
GTEX-1RLM8-0011-R8a-SM-EYYXR.1	BRAIN
GTEX-OXRO-0011-R9A-SM-5S2RR.1	BRAIN
GTEX-1RLM8-0011-R6a-SM-EYYXS.1	BRAIN
GTEX-1RQEC-0011-R9a-SM-EZ6N3.1	BRAIN
GTEX-1RDX4-3226-SM-DPS14.1	BRAIN
GTEX-1RLM8-0011-R2a-SM-EZ6N4.1	BRAIN
GTEX-1RNSC-0011-R5a-SM-EZ6N5.1	BRAIN
GTEX-RNOR-0011-R1A-SM-CNNP5.1	BRAIN
GTEX-XLM4-2926-SM-4AT59.1	BRAIN
GTEX-WHSE-0011-R11A-SM-3P5YY.2	BRAIN
GTEX-UTHO-2926-SM-3P5Z9.2	BRAIN
GTEX-1R9PO-2826-SM-E6CPV.1	BRAIN
GTEX-1RNSC-3126-SM-EVR4V.1	BRAIN
GTEX-PWO3-0011-R9A-SM-EVR2V.1	BRAIN
GTEX-RU72-3026-SM-CYPRV.1	BRAIN
GTEX-WHSE-0011-R7A-SM-3P5YZ.2	BRAIN
GTEX-WHSE-0011-R7A-SM-3P5YZ.3	BRAIN
GTEX-1QEPI-3026-SM-EXOIW.1	BRAIN
GTEX-1R46S-0011-R9a-SM-EZ6N7.1	BRAIN
GTEX-T5JC-0011-R6A-SM-D3L87.1	BRAIN
GTEX-1QP6S-2926-SM-DTXF8.1	BRAIN
GTEX-1R9K4-0011-R5b-SM-EZ6N8.1	BRAIN
GTEX-N7MT-1126-SM-CYPQY.1	BRAIN
GTEX-NL3H-0011-R8a-SM-DIPDY.1	BRAIN
GTEX-R55E-0011-R2A-SM-EYYV9.1	BRAIN
GTEX-X4XY-3026-SM-EWRM9.1	BRAIN
GTEX-12ZZY-0011-R6b-SM-5EGLA.1	BRAIN
GTEX-13FHO-0011-R3b-SM-5K7YA.1	BRAIN
GTEX-P44H-0011-R3A-SM-5SI8A.1	BRAIN
GTEX-YJ89-0011-R11a-SM-4SOKA.1	BRAIN
GTEX-14BIL-0011-R9a-SM-5SI7A.1	BRAIN
GTEX-13FTY-0011-R11a-SM-5IJEA.1	BRAIN
GTEX-11PRG-2926-SM-5987A.1	BRAIN
GTEX-145MI-0011-R6a-SM-5PNZA.1	BRAIN
GTEX-13FXS-0011-R10a-SM-5J2MA.1	BRAIN
GTEX-145MG-3026-SM-5RQJA.1	BRAIN
GTEX-131XW-0011-R10a-SM-5DUVA.1	BRAIN
GTEX-Q2AG-0011-R4A-SM-2HMKA.1	BRAIN
GTEX-NL4W-0011-R6a-SM-2I3GA.1	BRAIN
GTEX-Q2AG-0011-R10A-SM-2HMLA.1	BRAIN
GTEX-P44G-0011-R5A-SM-2I3FA.1	BRAIN
GTEX-N7MS-2526-SM-26GMA.1	BRAIN
GTEX-QMR6-1426-SM-32PLA.1	BRAIN
GTEX-QVUS-0011-R9A-SM-3GIJA.1	BRAIN
GTEX-ZE9C-3026-SM-4WKHB.1	BRAIN
GTEX-131XH-0011-R4b-SM-5DUWB.1	BRAIN
GTEX-11ZUS-0011-R11b-SM-5BC7B.1	BRAIN
GTEX-1445S-0011-R10a-SM-5PNWB.1	BRAIN
GTEX-12ZZZ-0011-R6b-SM-5EQ5B.1	BRAIN
GTEX-NPJ8-0011-R1a-SM-5SI8B.1	BRAIN
GTEX-14ABY-0011-R5b-SM-5SI7B.1	BRAIN
GTEX-13G51-0011-R5a-SM-5L3EB.1	BRAIN
GTEX-13S7M-0011-R10b-SM-5PNZB.1	BRAIN
GTEX-T6MN-0011-R10A-SM-5S2SB.1	BRAIN
GTEX-NL3H-0011-R5a-SM-2I3GB.1	BRAIN
GTEX-OHPN-0011-R1A-SM-2I5GB.1	BRAIN
GTEX-P44G-0011-R4A-SM-2I3FB.1	BRAIN
GTEX-NPJ8-0011-R6a-SM-2HMKB.1	BRAIN
GTEX-OHPN-0011-R2A-SM-2I5FB.1	BRAIN
GTEX-QVUS-2826-SM-3GADB.1	BRAIN
GTEX-T5JC-0011-R11A-SM-32PMB.1	BRAIN
GTEX-QDT8-3026-SM-32PKB.1	BRAIN
GTEX-UTHO-3026-SM-3GAFB.1	BRAIN
GTEX-QMR6-1326-SM-32PLB.1	BRAIN
GTEX-S7SE-0011-R4A-SM-2XCDB.1	BRAIN
GTEX-QVUS-2926-SM-3GIJB.1	BRAIN
GTEX-RVPU-0011-R7A-SM-2XCAB.1	BRAIN
GTEX-T2IS-0011-R3A-SM-32QPB.1	BRAIN
GTEX-13NYB-0011-R2a-SM-5MR3C.1	BRAIN
GTEX-ZXG5-0011-R7b-SM-57WCC.1	BRAIN
GTEX-ZYFD-3026-SM-5E44C.1	BRAIN
GTEX-13CF2-0011-R2a-SM-5L3DC.1	BRAIN
GTEX-12ZZZ-0011-R10a-SM-5P9HC.1	BRAIN
GTEX-ZVZQ-0011-R5b-SM-57WDC.1	BRAIN
GTEX-12WSM-2126-SM-5GCOC.1	BRAIN
GTEX-ZAB4-0011-R5a-SM-4SOKC.1	BRAIN
GTEX-12584-0011-R6a-SM-5NQ7C.1	BRAIN
GTEX-NPJ8-0011-R1a-SM-2HMLC.1	BRAIN
GTEX-OHPN-0011-R3A-SM-2I5FC.1	BRAIN
GTEX-N7MT-0011-R3a-SM-2I3GC.1	BRAIN
GTEX-OXRN-0011-R10A-SM-2I5GC.1	BRAIN
GTEX-P44G-0011-R3A-SM-2I3FC.1	BRAIN
GTEX-R55E-0011-R9A-SM-2TC6C.1	BRAIN
GTEX-N7MT-1226-SM-26GMC.1	BRAIN
GTEX-T2IS-0011-R11A-SM-32QPC.1	BRAIN
GTEX-RVPU-0011-R6A-SM-2XCAC.1	BRAIN
GTEX-UTHO-0011-R2A-SM-3GIKC.1	BRAIN
GTEX-S7SE-0011-R2A-SM-2XCDC.1	BRAIN
GTEX-QDT8-2926-SM-32PKC.1	BRAIN
GTEX-13O3Q-3026-SM-5IJGD.1	BRAIN
GTEX-13NYB-0011-R7a-SM-5MR5D.1	BRAIN
GTEX-13NYB-3226-SM-5J2ND.1	BRAIN
GTEX-ZXG5-0011-R10a-SM-57WDD.1	BRAIN
GTEX-13CZV-0011-R10b-SM-5LZYD.1	BRAIN
GTEX-12WSM-0011-R7b-SM-5EGLD.1	BRAIN
GTEX-11UD1-0011-R1b-SM-5BC7D.1	BRAIN
GTEX-145MI-0011-R10a-SM-5PNZD.1	BRAIN
GTEX-P44G-0011-R11A-SM-2I3FD.1	BRAIN
GTEX-PWO3-0011-R8A-SM-2I5GD.1	BRAIN
GTEX-NL4W-0011-R5a-SM-2I3GD.1	BRAIN
GTEX-OHPN-0011-R4A-SM-2I5FD.1	BRAIN
GTEX-N7MS-0011-R3a-SM-2HMKD.1	BRAIN
GTEX-RU72-0011-R10A-SM-2TF6D.1	BRAIN
GTEX-RNOR-0011-R1A-SM-2TF5D.1	BRAIN
GTEX-N7MS-2425-SM-26GMD.1	BRAIN
GTEX-UTHO-0011-R5A-SM-3GIJD.1	BRAIN
GTEX-T6MN-0011-R5A-SM-32QPD.1	BRAIN
GTEX-QVUS-0011-R3A-SM-3GAFD.1	BRAIN
GTEX-RVPU-0011-R5A-SM-2XCAD.1	BRAIN
GTEX-S7SE-0011-R11A-SM-2XCDD.1	BRAIN
GTEX-QDT8-0011-R11A-SM-32PKD.1	BRAIN
GTEX-145LU-0011-R1a-SM-5Q5CE.1	BRAIN
GTEX-13X6K-0011-R5b-SM-5PNUE.1	BRAIN
GTEX-13N2G-0011-R9b-SM-5MR4E.1	BRAIN
GTEX-ZAB4-0011-R7a-SM-4SOKE.1	BRAIN
GTEX-13OW6-0011-R10a-SM-5L3HE.1	BRAIN
GTEX-11GSP-0011-R5a-SM-57WBE.1	BRAIN
GTEX-13JVG-0011-R6a-SM-5MR3E.1	BRAIN
GTEX-13FLW-1426-SM-5K7YE.1	BRAIN
GTEX-14753-0011-R10b-SM-5S2WE.1	BRAIN
GTEX-12WSD-0011-R7b-SM-5PNWE.1	BRAIN
GTEX-13FXS-0011-R5b-SM-5LZYE.1	BRAIN
GTEX-13S7M-0011-R1b-SM-5PNZE.1	BRAIN
GTEX-13FTY-0011-R1a-SM-5LZXE.1	BRAIN
GTEX-13N1W-0011-R3a-SM-5MR5E.1	BRAIN
GTEX-12WS9-0011-R2a-SM-5CVNE.1	BRAIN
GTEX-13G51-0011-R11b-SM-5J2NE.1	BRAIN
GTEX-P44G-0011-R1A-SM-2I3FE.1	BRAIN
GTEX-TSE9-0011-R1A-SM-3DB7E.1	BRAIN
GTEX-S7SE-0011-R1A-SM-2XCDE.1	BRAIN
GTEX-T5JC-0011-R7A-SM-32PME.1	BRAIN
GTEX-12WSC-3026-SM-5GCNF.1	BRAIN
GTEX-13N2G-0011-R11a-SM-5MR3F.1	BRAIN
GTEX-13O3O-0011-R4b-SM-5KM3F.1	BRAIN
GTEX-1313W-0011-R2a-SM-5EGLF.1	BRAIN
GTEX-13OW7-0011-R1b-SM-5L3HF.1	BRAIN
GTEX-13X6I-0011-R8a-SM-5PNZF.1	BRAIN
GTEX-14A5I-2826-SM-5SIBF.1	BRAIN
GTEX-12WSE-0011-R7a-SM-5PNWF.1	BRAIN
GTEX-145MI-3126-SM-5Q5CF.1	BRAIN
GTEX-11H98-0011-R5b-SM-57WCF.1	BRAIN
GTEX-RNOR-0011-R1A-SM-5SI8F.1	BRAIN
GTEX-YJ89-0011-R3b-SM-4V6EF.1	BRAIN
GTEX-P44G-0011-R10A-SM-2I3FF.1	BRAIN
GTEX-OXRN-0011-R5A-SM-2I5EF.1	BRAIN
GTEX-NPJ7-0011-R2a-SM-2I3GF.1	BRAIN
GTEX-OHPN-0011-R5A-SM-2I5FF.1	BRAIN
GTEX-RVPV-0011-R11A-SM-2TF6F.1	BRAIN
GTEX-R55F-0011-R8A-SM-2TF4F.1	BRAIN
GTEX-R55F-1326-SM-2TF5F.1	BRAIN
GTEX-QDT8-0011-R7A-SM-32PKF.1	BRAIN
GTEX-S7SE-0011-R10A-SM-2XCDF.1	BRAIN
GTEX-14ASI-2926-SM-5Q5DG.1	BRAIN
GTEX-12696-2926-SM-5FQTG.1	BRAIN
GTEX-13OW5-0011-R11b-SM-5L3GG.1	BRAIN
GTEX-12WSH-0011-R9b-SM-5LZUG.1	BRAIN
GTEX-ZDXO-0011-R2b-SM-4WKFG.1	BRAIN
GTEX-13PLJ-0011-R5a-SM-5O9BG.1	BRAIN
GTEX-13N2G-0011-R1b-SM-5MR3G.1	BRAIN
GTEX-12WSD-0011-R5b-SM-5CVNG.1	BRAIN
GTEX-ZUA1-0011-R5b-SM-51MTG.1	BRAIN
GTEX-Y8DK-0011-R6A-SM-4V6EG.1	BRAIN
GTEX-ZE9C-0011-R11a-SM-4WKGG.1	BRAIN
GTEX-12ZZX-0011-R2a-SM-5EGLG.1	BRAIN
GTEX-13N2G-0011-R3b-SM-5MR5G.1	BRAIN
GTEX-11OF3-0011-R7a-SM-57WCG.1	BRAIN
GTEX-13JUV-0011-R6b-SM-5LZYG.1	BRAIN
GTEX-13G51-0011-R7b-SM-5LZXG.1	BRAIN
GTEX-RU72-0011-R11A-SM-5SI8G.1	BRAIN
GTEX-1445S-0011-R7b-SM-5PNUG.1	BRAIN
GTEX-NL3H-0011-R2a-SM-2I3GG.1	BRAIN
GTEX-OXRO-0011-R5A-SM-2I5EG.1	BRAIN
GTEX-NPJ8-0011-R8a-SM-2HMLG.1	BRAIN
GTEX-N7MS-0011-R1a-SM-2HMJG.1	BRAIN
GTEX-RVPU-0011-R2A-SM-2XCAG.1	BRAIN
GTEX-T6MN-0011-R4A-SM-32QPG.1	BRAIN
GTEX-13N1W-0011-R10b-SM-5MR4H.1	BRAIN
GTEX-12WSF-0011-R10a-SM-5LZVH.1	BRAIN
GTEX-13OVL-0011-R8a-SM-5L3HH.1	BRAIN
GTEX-ZE9C-0011-R2a-SM-4WKGH.1	BRAIN
GTEX-ZZPT-3026-SM-5GZXH.1	BRAIN
GTEX-1445S-0011-R2b-SM-5PNUH.1	BRAIN
GTEX-Z93S-0011-R3b-SM-4RGNH.1	BRAIN
GTEX-13OVH-2926-SM-5IJFH.1	BRAIN
GTEX-12ZZX-0011-R3b-SM-5EGLH.1	BRAIN
GTEX-13OVJ-0011-R6b-SM-5L3GH.1	BRAIN
GTEX-YFC4-0011-R1a-SM-4V6EH.1	BRAIN
GTEX-ZF28-0011-R10a-SM-4WWEH.1	BRAIN
GTEX-14BIN-0011-R6a-SM-5S2RH.1	BRAIN
GTEX-13NYS-0011-R8a-SM-5MR5H.1	BRAIN
GTEX-11EMC-3326-SM-5P9JH.1	BRAIN
GTEX-T6MN-0011-R11A-SM-5S2TH.1	BRAIN
GTEX-WHSE-3026-SM-3P5ZH.1	BRAIN
GTEX-Q2AG-0011-R5A-SM-2HMJH.1	BRAIN
GTEX-OHPN-0011-R6A-SM-2I5FH.1	BRAIN
GTEX-OXRO-0011-R10A-SM-2I5EH.1	BRAIN
GTEX-QVJO-0011-R9A-SM-2S1QH.1	BRAIN
GTEX-R55E-2526-SM-2TC6H.1	BRAIN
GTEX-R55E-0011-R4A-SM-2TC5H.1	BRAIN
GTEX-NPJ8-1526-SM-26GMH.1	BRAIN
GTEX-TSE9-0011-R4A-SM-3DB7H.1	BRAIN
GTEX-1313W-3126-SM-5LZUI.1	BRAIN
GTEX-1128S-2826-SM-5N9DI.1	BRAIN
GTEX-ZF28-0011-R11a-SM-4WWEI.1	BRAIN
GTEX-13OW8-0011-R1a-SM-5L3HI.1	BRAIN
GTEX-13OW6-3026-SM-5J2MI.1	BRAIN
GTEX-13PVQ-0011-R5b-SM-5O9DI.1	BRAIN
GTEX-12WSA-0011-R5b-SM-5GU5I.1	BRAIN
GTEX-12WSH-3026-SM-5CVNI.1	BRAIN
GTEX-13FHP-0011-R7b-SM-5LZYI.1	BRAIN
GTEX-145LS-0011-R2a-SM-5PNZI.1	BRAIN
GTEX-YJ89-3026-SM-5IFJI.1	BRAIN
GTEX-ZAB4-0011-R11a-SM-4SOKI.1	BRAIN
GTEX-1313W-0011-R3a-SM-5EGLI.1	BRAIN
GTEX-14BIN-0011-R7b-SM-5S2RI.1	BRAIN
GTEX-13FXS-0011-R9a-SM-5K7UI.1	BRAIN
GTEX-13PL6-0011-R5b-SM-5O9BI.1	BRAIN
GTEX-12WSF-0011-R1a-SM-5DUVI.1	BRAIN
GTEX-ZE7O-0011-R6a-SM-57WCI.1	BRAIN
GTEX-OHPN-0011-R7A-SM-2I5FI.1	BRAIN
GTEX-N7MT-0011-R2a-SM-2I3GI.1	BRAIN
GTEX-Q2AG-0011-R1A-SM-2HMJI.1	BRAIN
GTEX-R55E-0011-R11A-SM-2TC6I.1	BRAIN
GTEX-QVJO-0011-R1A-SM-2S1QI.1	BRAIN
GTEX-RNOR-2326-SM-2TF4I.1	BRAIN
GTEX-NPJ8-2626-SM-26GMI.1	BRAIN
GTEX-S7SE-0011-R7A-SM-2XCDI.1	BRAIN
GTEX-RVPU-0011-R1A-SM-2XCAI.1	BRAIN
GTEX-QDT8-0011-R6A-SM-32PKI.1	BRAIN
GTEX-ZAK1-3026-SM-5S2MJ.1	BRAIN
GTEX-12WSB-0011-R6b-SM-5GU6J.1	BRAIN
GTEX-13VXU-0011-R11b-SM-5O9DJ.1	BRAIN
GTEX-11GSP-0011-R10a-SM-5NQ7J.1	BRAIN
GTEX-145LS-0011-R3a-SM-5S2VJ.1	BRAIN
GTEX-ZVT3-0011-R8b-SM-57WDJ.1	BRAIN
GTEX-ZVT3-0011-R3b-SM-51MTJ.1	BRAIN
GTEX-ZYY3-3026-SM-5GIEJ.1	BRAIN
GTEX-147F4-3026-SM-5Q5BJ.1	BRAIN
GTEX-13PVQ-2926-SM-5L3HJ.1	BRAIN
GTEX-13JVG-3226-SM-5IJGJ.1	BRAIN
GTEX-12WSC-0011-R11a-SM-5GU5J.1	BRAIN
GTEX-12WSB-0011-R11b-SM-57WBJ.1	BRAIN
GTEX-X4EP-0011-R10B-SM-4QASJ.1	BRAIN
GTEX-QDT8-0011-R9A-SM-5SI8J.1	BRAIN
GTEX-ZAJG-3126-SM-5HL9J.1	BRAIN
GTEX-OHPN-0011-R8A-SM-2I5FJ.1	BRAIN
GTEX-NPJ7-0011-R4a-SM-2I3GJ.1	BRAIN
GTEX-RNOR-0011-R5A-SM-2TF4J.1	BRAIN
GTEX-RNOR-0011-R3A-SM-2TF5J.1	BRAIN
GTEX-QVJO-0011-R10A-SM-2S1QJ.1	BRAIN
GTEX-RU72-0011-R11A-SM-2TF6J.1	BRAIN
GTEX-QMR6-0011-R8A-SM-32PKJ.1	BRAIN
GTEX-P44H-2426-SM-2XCEJ.1	BRAIN
GTEX-YFC4-3026-SM-5IFJK.1	BRAIN
GTEX-12ZZZ-0011-R3b-SM-5DUXK.1	BRAIN
GTEX-13112-0011-R6b-SM-5DUVK.1	BRAIN
GTEX-13O3Q-0011-R2b-SM-5KM3K.1	BRAIN
GTEX-12WSA-0011-R2a-SM-57WDK.1	BRAIN
GTEX-13S7M-0011-R7a-SM-5O9DK.1	BRAIN
GTEX-X4EP-0011-R11B-SM-4QASK.1	BRAIN
GTEX-14BIM-0011-R4b-SM-5S2RK.1	BRAIN
GTEX-11DXW-1026-SM-5H11K.1	BRAIN
GTEX-ZV68-0011-R2a-SM-4YCDK.1	BRAIN
GTEX-11NUK-3026-SM-5986K.1	BRAIN
GTEX-11OC5-0726-SM-5P9JK.1	BRAIN
GTEX-145MH-0011-R10b-SM-5PNUK.1	BRAIN
GTEX-13112-0011-R1b-SM-5HL7K.1	BRAIN
GTEX-132Q8-0011-R1a-SM-5EGLK.1	BRAIN
GTEX-13RTJ-0011-R11a-SM-5O9CK.1	BRAIN
GTEX-T5JC-0011-R10A-SM-5S2TK.1	BRAIN
GTEX-WHSE-0011-R1A-SM-3P5ZK.1	BRAIN
GTEX-N7MS-0011-R10A-SM-2HMJK.1	BRAIN
GTEX-P44G-2526-SM-2I5EK.1	BRAIN
GTEX-NL3H-0011-R4a-SM-2I3GK.1	BRAIN
GTEX-QVJO-0011-R2A-SM-2S1QK.1	BRAIN
GTEX-N7MS-0011-R8a-SM-2YUMK.1	BRAIN
GTEX-N7MT-1226-SM-2TC6K.1	BRAIN
GTEX-P44H-0011-R10A-SM-2XCEK.1	BRAIN
GTEX-QMR6-0011-R11A-SM-32PKK.1	BRAIN
GTEX-T5JC-0011-R5A-SM-32PLK.1	BRAIN
GTEX-139TT-0011-R3b-SM-5K7VL.1	BRAIN
GTEX-131XH-0011-R8a-SM-5EGLL.1	BRAIN
GTEX-X4EP-0011-R8B-SM-4QASL.1	BRAIN
GTEX-13RTJ-0011-R8b-SM-5O9DL.1	BRAIN
GTEX-14BIM-0011-R3b-SM-5S2RL.1	BRAIN
GTEX-Z93S-0011-R8a-SM-4RGNL.1	BRAIN
GTEX-139UC-0011-R8b-SM-5IJCL.1	BRAIN
GTEX-145MH-0011-R8a-SM-5PNUL.1	BRAIN
GTEX-13N2G-3126-SM-5IJGL.1	BRAIN
GTEX-13112-0011-R4b-SM-5DUXL.1	BRAIN
GTEX-13OW5-0011-R9b-SM-5O9CL.1	BRAIN
GTEX-11GSO-3026-SM-5Q5AL.1	BRAIN
GTEX-131YS-0011-R4a-SM-5DUVL.1	BRAIN
GTEX-ZYY3-3126-SM-5SI9L.1	BRAIN
GTEX-OHPN-0011-R10A-SM-2I5FL.1	BRAIN
GTEX-NL3H-0011-R3a-SM-2I3GL.1	BRAIN
GTEX-R55F-0011-R6A-SM-2TF4L.1	BRAIN
GTEX-QVJO-0011-R4A-SM-2S1QL.1	BRAIN
GTEX-R55F-0011-R5A-SM-2TF5L.1	BRAIN
GTEX-TSE9-0011-R6A-SM-3DB7L.1	BRAIN
GTEX-S7SE-2526-SM-2XCDL.1	BRAIN
GTEX-P44H-0011-R8A-SM-2XCEL.1	BRAIN
GTEX-145LS-0011-R7a-SM-5PNWM.1	BRAIN
GTEX-13QJC-0011-R7b-SM-5PNUM.1	BRAIN
GTEX-147GR-0011-R10b-SM-5S2UM.1	BRAIN
GTEX-11ONC-2926-SM-5P9JM.1	BRAIN
GTEX-ZDXO-2926-SM-4WKFM.1	BRAIN
GTEX-ZE7O-0011-R1a-SM-57WDM.1	BRAIN
GTEX-131YS-0011-R11b-SM-5EGLM.1	BRAIN
GTEX-YJ89-0011-R5a-SM-4V6GM.1	BRAIN
GTEX-131XH-0011-R3b-SM-5DUWM.1	BRAIN
GTEX-11ZVC-3026-SM-59HJM.1	BRAIN
GTEX-13FHO-0011-R10b-SM-5J2MM.1	BRAIN
GTEX-132Q8-0011-R5a-SM-5IJDM.1	BRAIN
GTEX-WHSE-0011-R3A-SM-3P5ZM.1	BRAIN
GTEX-OHPN-0011-R11A-SM-2I5FM.1	BRAIN
GTEX-QVJO-0011-R5A-SM-2S1QM.1	BRAIN
GTEX-NPJ8-0011-R2a-SM-2TC6M.1	BRAIN
GTEX-T5JC-0011-R8A-SM-32PLM.1	BRAIN
GTEX-T2IS-3026-SM-32QPM.1	BRAIN
GTEX-QDT8-0011-R4A-SM-32PKM.1	BRAIN
GTEX-ZVT3-3026-SM-5E43N.1	BRAIN
GTEX-Z93S-0011-R11a-SM-4RGNN.1	BRAIN
GTEX-14ASI-3026-SM-5S2PN.1	BRAIN
GTEX-139UW-0011-R11a-SM-5IJGN.1	BRAIN
GTEX-Y111-2726-SM-4TT3N.1	BRAIN
GTEX-139TT-0011-R7b-SM-5J2MN.1	BRAIN
GTEX-139TT-0011-R6b-SM-5J2ON.1	BRAIN
GTEX-13FXS-3126-SM-5J2NN.1	BRAIN
GTEX-13CZV-0011-R11b-SM-5N9FN.1	BRAIN
GTEX-1399T-0011-R1b-SM-5DUWN.1	BRAIN
GTEX-14BIM-0011-R11b-SM-5S2RN.1	BRAIN
GTEX-131XH-0011-R11a-SM-5EGLN.1	BRAIN
GTEX-1445S-0011-R4a-SM-5PNWN.1	BRAIN
GTEX-XLM4-0011-R10A-SM-5S2TN.1	BRAIN
GTEX-WHSE-0011-R4A-SM-3P5ZN.1	BRAIN
GTEX-N7MS-0011-R7a-SM-2HMKN.1	BRAIN
GTEX-OHPN-0011-R9A-SM-2YUMN.1	BRAIN
GTEX-R55E-0011-R5A-SM-2TC5N.1	BRAIN
GTEX-QVJO-0011-R6A-SM-2S1QN.1	BRAIN
GTEX-R55E-0011-R1A-SM-2TC6N.1	BRAIN
GTEX-TSE9-0011-R11A-SM-3DB7N.1	BRAIN
GTEX-QDT8-0011-R5A-SM-32PKN.1	BRAIN
GTEX-T6MN-2526-SM-32PMN.1	BRAIN
GTEX-147GR-0011-R6b-SM-5S2RO.1	BRAIN
GTEX-131XW-0011-R9a-SM-5N9EO.1	BRAIN
GTEX-11UD1-0011-R2b-SM-5BC6O.1	BRAIN
GTEX-13CF2-0011-R11b-SM-5LZXO.1	BRAIN
GTEX-Y111-2826-SM-4TT3O.1	BRAIN
GTEX-WHSE-0011-R5A-SM-3P5ZO.1	BRAIN
GTEX-RNOR-2226-SM-2TF5O.1	BRAIN
GTEX-RU72-0011-R2A-SM-2TF6O.1	BRAIN
GTEX-NPJ8-0011-R10A-SM-2YUMO.1	BRAIN
GTEX-QVJO-0011-R7A-SM-2S1QO.1	BRAIN
GTEX-TSE9-0011-R10A-SM-3DB7O.1	BRAIN
GTEX-QMR6-0011-R10A-SM-32PKO.1	BRAIN
GTEX-UTHO-0011-R1A-SM-3GIJO.1	BRAIN
GTEX-13NYS-0011-R11b-SM-5MR4P.1	BRAIN
GTEX-13FLV-0011-R3b-SM-5LZYP.1	BRAIN
GTEX-147GR-0011-R7a-SM-5S2RP.1	BRAIN
GTEX-1313W-0011-R5b-SM-5L3EP.1	BRAIN
GTEX-ZF28-3026-SM-4WKHP.1	BRAIN
GTEX-132Q8-2926-SM-5IFFP.1	BRAIN
GTEX-13OW8-0011-R7a-SM-5L3FP.1	BRAIN
GTEX-ZAB4-0011-R2a-SM-4RGNP.1	BRAIN
GTEX-13N2G-0011-R6b-SM-5MR3P.1	BRAIN
GTEX-139TS-0011-R8a-SM-5J1NP.1	BRAIN
GTEX-13NYB-0011-R9b-SM-5MR5P.1	BRAIN
GTEX-13X6I-0011-R7b-SM-5PNWP.1	BRAIN
GTEX-13SLX-0011-R2b-SM-5S2VP.1	BRAIN
GTEX-13FHP-0011-R11b-SM-5LZXP.1	BRAIN
GTEX-12WSD-3126-SM-5HL7P.1	BRAIN
GTEX-WHSE-0011-R6A-SM-3P5ZP.1	BRAIN
GTEX-X4EP-3026-SM-3P5YP.1	BRAIN
GTEX-Q2AG-0011-R7A-SM-2HMJP.1	BRAIN
GTEX-QMR6-0011-R6A-SM-32PKP.1	BRAIN
GTEX-UTHO-0011-R4A-SM-3GIJP.1	BRAIN
GTEX-TSE9-0011-R7A-SM-3DB7P.1	BRAIN
GTEX-YFC4-0011-R6b-SM-4V6E1.1	BRAIN
GTEX-14A5I-2926-SM-5Q5CQ.1	BRAIN
GTEX-13S7M-3126-SM-5RQJQ.1	BRAIN
GTEX-13OW5-0011-R8a-SM-5L3GQ.1	BRAIN
GTEX-145LS-0011-R10a-SM-5PNUQ.1	BRAIN
GTEX-12ZZX-2926-SM-5GCOQ.1	BRAIN
GTEX-13SLW-0011-R11a-SM-5SI8Q.1	BRAIN
GTEX-13OW6-0011-R1a-SM-5L3HQ.1	BRAIN
GTEX-139TU-0011-R5b-SM-5L3E1.1	BRAIN
GTEX-11DXW-1126-SM-5H12Q.1	BRAIN
GTEX-11ZTS-0011-R1a-SM-5BC71.1	BRAIN
GTEX-13N1W-0011-R5b-SM-5MR5Q.1	BRAIN
